Txn_id,Txn_date,Customer_id,Agent_id,Region,Txn_type,Amount (TZS),Sender_balance_before,Receiver_balance_before,Device_type,Hour_of_day,Is_fraud_flag,Unusual_hour_flag,High_amount_flag,Txn_datetime,Rapid_txn_flag,Fraud_risk_score,Risk_Category,Year_month
TXN0550,2025-11-14,CUST0051,AGT0190,Mwanza,Withdraw,"153,300 ","269,797 ",0 ,USSD,18,0,0,0,3,1,30,Low Risk,2025-11
TXN0551,2025-11-14,CUST0393,AGT0148,Mbeya,Withdraw,"288,066 ","889,182 ",0 ,USSD,3,0,0,1,2,0,40,Medium Risk,2025-11
TXN0552,2025-07-26,CUST0484,AGT0125,Mbeya,Send,"139,258 ","694,915 ",0 ,Feature Phone,6,0,0,0,8,1,80,High Risk,2025-07
TXN0553,2025-11-10,CUST0156,AGT0107,Mwanza,PayBill,"26,863 ","613,431 ",0 ,Smartphone,23,0,0,0,3,1,30,Low Risk,2025-11
TXN0554,2025-07-23,CUST0056,AGT0138,Arusha,Deposit,"125,125 ","487,711 ",0 ,Smartphone,22,0,0,0,9,1,90,High Risk,2025-07
TXN0555,2025-06-29,CUST0018,AGT0049,Dar,PayBill,"344,725 ","773,146 ",0 ,Web,3,0,0,1,7,1,90,High Risk,2025-06
TXN0556,2025-07-21,CUST0321,AGT0037,Dodoma,Deposit,"241,271 ","696,114 ",0 ,Feature Phone,4,0,0,1,3,1,50,Medium Risk,2025-07
TXN0557,2025-11-15,CUST0437,AGT0034,Mbeya,Receive,"263,761 ","768,844 ","102,774 ",Feature Phone,3,0,0,1,2,0,40,Medium Risk,2025-11
TXN0558,2025-01-16,CUST0271,AGT0071,Arusha,Send,"43,057 ","396,238 ",0 ,USSD,15,0,0,0,7,1,70,High Risk,2025-01
TXN0559,2025-12-22,CUST0466,AGT0034,Dodoma,PayBill,"485,496 ","312,639 ",0 ,Feature Phone,21,0,0,1,1,0,30,Low Risk,2025-12
TXN0560,2025-04-07,CUST0351,AGT0122,Dar,Send,"25,203 ","2,817 ",0 ,USSD,1,0,0,0,5,1,50,Medium Risk,2025-04
TXN0561,2025-08-20,CUST0018,AGT0037,Dodoma,PayBill,"145,527 ","333,159 ",0 ,Web,2,0,0,0,6,1,60,Medium Risk,2025-08
TXN0562,2025-04-19,CUST0294,AGT0028,Dar,Withdraw,"368,084 ","774,811 ",0 ,Feature Phone,3,0,0,1,4,1,60,Medium Risk,2025-04
TXN0563,2025-12-19,CUST0337,AGT0164,Mbeya,PayBill,"196,178 ","655,115 ",0 ,Feature Phone,11,0,0,0,1,0,10,Low Risk,2025-12
TXN0564,2025-10-18,CUST0174,AGT0084,Dar,Withdraw,"158,142 ","494,151 ",0 ,Web,7,0,0,0,4,1,40,Medium Risk,2025-10
TXN0565,2025-09-16,CUST0445,AGT0198,Dodoma,PayBill,"118,762 ","632,454 ",0 ,Smartphone,23,0,0,0,4,1,40,Medium Risk,2025-09
TXN0566,2025-09-02,CUST0406,AGT0145,Dodoma,Withdraw,"166,099 ","262,270 ",0 ,Web,7,0,0,0,3,1,30,Low Risk,2025-09
TXN0567,2025-10-29,CUST0499,AGT0126,Dodoma,Deposit,"433,717 ","825,308 ",0 ,USSD,9,0,0,1,3,1,50,Medium Risk,2025-10
TXN0568,2025-07-20,CUST0217,AGT0034,Dodoma,Withdraw,"90,920 ","104,005 ",0 ,Feature Phone,0,0,0,0,7,1,70,High Risk,2025-07
TXN0569,2025-07-12,CUST0267,AGT0145,Dar,Receive,"291,265 ","420,043 ","348,685 ",Smartphone,1,0,0,1,5,1,70,High Risk,2025-07
TXN0570,2025-05-29,CUST0378,AGT0003,Arusha,Deposit,"28,596 ","9,465 ",0 ,USSD,5,0,0,0,5,1,50,Medium Risk,2025-05
TXN0571,2025-01-24,CUST0283,AGT0077,Mbeya,Deposit,"87,946 ","443,284 ",0 ,Web,18,0,0,0,13,1,130,High Risk,2025-01
TXN0572,2025-07-18,CUST0057,AGT0118,Arusha,Send,"194,165 ","950,685 ",0 ,Smartphone,19,0,0,0,10,1,100,High Risk,2025-07
TXN0573,2025-01-18,CUST0340,AGT0001,Dar,Deposit,"98,558 ","286,884 ",0 ,Smartphone,14,0,0,0,9,1,90,High Risk,2025-01
TXN0574,2025-01-12,CUST0445,AGT0076,Mwanza,PayBill,"206,432 ","55,577 ",0 ,Smartphone,6,0,0,1,12,1,140,High Risk,2025-01
TXN0575,2025-07-04,CUST0346,AGT0097,Dodoma,BuyAirtime,"315,587 ","764,241 ",0 ,Smartphone,18,0,0,1,9,1,110,High Risk,2025-07
TXN0576,2025-04-14,CUST0378,AGT0125,Mbeya,BuyAirtime,"210,952 ","320,807 ",0 ,Smartphone,23,0,0,1,7,1,90,High Risk,2025-04
TXN0577,2025-02-24,CUST0005,AGT0056,Dodoma,Withdraw,"18,312 ","585,123 ",0 ,Web,1,0,0,0,11,1,110,High Risk,2025-02
TXN0578,2025-11-07,CUST0149,AGT0123,Mbeya,Send,"91,979 ","325,717 ",0 ,Feature Phone,9,0,0,0,4,1,40,Medium Risk,2025-11
TXN0579,2025-10-20,CUST0045,AGT0055,Mbeya,PayBill,"123,856 ","302,628 ",0 ,Smartphone,8,0,0,0,3,1,30,Low Risk,2025-10
TXN0580,2025-11-19,CUST0286,AGT0171,Dar,PayBill,"98,016 ","793,446 ",0 ,USSD,13,0,0,0,2,0,20,Low Risk,2025-11
TXN0581,2025-11-20,CUST0143,AGT0147,Mwanza,PayBill,"462,682 ","510,748 ",0 ,USSD,16,0,0,1,3,1,50,Medium Risk,2025-11
TXN0582,2025-01-06,CUST0442,AGT0019,Mwanza,Deposit,"191,071 ","442,926 ",0 ,Smartphone,8,0,0,0,13,1,130,High Risk,2025-01
TXN0583,2025-09-10,CUST0178,AGT0107,Arusha,Deposit,"13,543 ","960,720 ",0 ,Feature Phone,3,0,0,0,3,1,30,Low Risk,2025-09
TXN0584,2025-04-10,CUST0074,AGT0077,Mbeya,Send,"376,799 ","237,005 ",0 ,Feature Phone,9,0,0,1,8,1,100,High Risk,2025-04
TXN0585,2025-02-07,CUST0245,AGT0015,Mwanza,Deposit,"159,983 ","835,076 ",0 ,Web,20,0,0,0,9,1,90,High Risk,2025-02
TXN0586,2025-04-07,CUST0471,AGT0080,Arusha,Receive,"220,180 ","818,316 ","439,950 ",Web,12,0,0,1,9,1,110,High Risk,2025-04
TXN0587,2025-12-19,CUST0262,AGT0027,Mbeya,Deposit,"491,615 ","311,272 ",0 ,Feature Phone,20,0,0,1,1,0,30,Low Risk,2025-12
TXN0588,2025-07-10,CUST0392,AGT0077,Dar,BuyAirtime,"355,492 ","557,154 ",0 ,Feature Phone,23,0,0,1,6,1,80,High Risk,2025-07
TXN0589,2025-10-17,CUST0109,AGT0120,Arusha,Receive,"351,531 ","332,871 ","271,127 ",Web,4,0,0,1,3,1,50,Medium Risk,2025-10
TXN0590,2025-04-12,CUST0496,AGT0065,Dar,Deposit,"43,221 ","182,395 ",0 ,USSD,11,0,0,0,9,1,90,High Risk,2025-04
TXN0591,2025-02-05,CUST0046,AGT0095,Dar,BuyAirtime,"479,590 ","361,442 ",0 ,USSD,21,0,0,1,12,1,140,High Risk,2025-02
TXN0592,2025-02-04,CUST0376,AGT0178,Dodoma,BuyAirtime,"186,607 ","413,972 ",0 ,Smartphone,8,0,0,0,9,1,90,High Risk,2025-02
TXN0593,2025-09-12,CUST0175,AGT0116,Dar,Receive,"255,767 ","764,384 ","394,295 ",Smartphone,2,0,0,1,3,1,50,Medium Risk,2025-09
TXN0594,2025-11-21,CUST0097,AGT0149,Mwanza,Deposit,"217,821 ","454,252 ",0 ,Feature Phone,15,0,0,1,2,0,40,Medium Risk,2025-11
TXN0595,2025-04-09,CUST0140,AGT0053,Mbeya,Send,"492,103 ","510,197 ",0 ,Feature Phone,3,0,0,1,9,1,110,High Risk,2025-04
TXN0596,2025-03-22,CUST0203,AGT0056,Mwanza,PayBill,"108,666 ","915,505 ",0 ,Feature Phone,17,0,0,0,8,1,80,High Risk,2025-03
TXN0597,2025-09-02,CUST0304,AGT0191,Mwanza,PayBill,"23,414 ","884,873 ",0 ,Smartphone,6,0,0,0,4,1,40,Medium Risk,2025-09
TXN0598,2025-12-20,CUST0101,AGT0095,Mwanza,Send,"168,130 ","21,208 ",0 ,Web,21,0,0,0,2,0,20,Low Risk,2025-12
TXN0599,2025-02-23,CUST0177,AGT0152,Dodoma,Receive,"243,585 ","157,578 ","388,883 ",Web,16,0,0,1,13,1,150,High Risk,2025-02
TXN0600,2025-12-14,CUST0478,AGT0132,Dar,BuyAirtime,"221,748 ","117,444 ",0 ,USSD,21,0,0,1,3,1,50,Medium Risk,2025-12
TXN0601,2025-05-30,CUST0370,AGT0108,Mbeya,Withdraw,"295,130 ","116,218 ",0 ,Web,1,0,0,1,7,1,90,High Risk,2025-05
TXN0602,2025-09-02,CUST0346,AGT0187,Dodoma,Send,"353,527 ","571,188 ",0 ,Feature Phone,9,0,0,1,6,1,80,High Risk,2025-09
TXN0603,2025-01-22,CUST0292,AGT0130,Dar,BuyAirtime,"304,977 ","978,662 ",0 ,Smartphone,21,0,0,1,10,1,120,High Risk,2025-01
TXN0604,2025-03-08,CUST0175,AGT0021,Mbeya,Receive,"108,362 ","222,972 ","340,162 ",Feature Phone,23,0,0,0,7,1,70,High Risk,2025-03
TXN0605,2025-05-08,CUST0035,AGT0180,Mwanza,PayBill,"400,236 ","751,893 ",0 ,Web,12,0,0,1,10,1,120,High Risk,2025-05
TXN0606,2025-04-23,CUST0107,AGT0020,Arusha,Withdraw,"300,768 ","522,860 ",0 ,Web,17,0,0,1,7,1,90,High Risk,2025-04
TXN0607,2025-03-18,CUST0249,AGT0026,Mwanza,BuyAirtime,"349,822 ","205,380 ",0 ,Smartphone,16,0,0,1,11,1,130,High Risk,2025-03
TXN0608,2025-10-18,CUST0027,AGT0033,Dar,BuyAirtime,"82,703 ","851,726 ",0 ,Feature Phone,12,0,0,0,2,0,20,Low Risk,2025-10
TXN0609,2025-09-09,CUST0314,AGT0120,Mwanza,PayBill,"305,283 ","374,316 ",0 ,Web,7,0,0,1,4,1,60,Medium Risk,2025-09
TXN0610,2025-06-10,CUST0374,AGT0112,Mbeya,PayBill,"98,435 ","477,974 ",0 ,Feature Phone,18,0,0,0,6,1,60,Medium Risk,2025-06
TXN0611,2025-04-08,CUST0085,AGT0175,Dodoma,Receive,"453,246 ","808,367 ","73,561 ",USSD,18,0,0,1,7,1,90,High Risk,2025-04
TXN0612,2025-11-22,CUST0286,AGT0048,Mbeya,Withdraw,"101,413 ","706,475 ",0 ,USSD,1,0,0,0,1,0,10,Low Risk,2025-11
TXN0613,2025-01-09,CUST0196,AGT0121,Arusha,Deposit,"235,265 ","683,303 ",0 ,Smartphone,11,0,0,1,11,1,130,High Risk,2025-01
TXN0614,2025-04-12,CUST0211,AGT0036,Dodoma,Receive,"234,209 ","853,028 ","78,061 ",Smartphone,10,0,0,1,9,1,110,High Risk,2025-04
TXN0615,2025-03-09,CUST0238,AGT0148,Mbeya,Send,"237,129 ","925,093 ",0 ,USSD,20,0,0,1,7,1,90,High Risk,2025-03
TXN0616,2025-11-27,CUST0114,AGT0107,Arusha,Withdraw,"32,197 ","962,716 ",0 ,Smartphone,21,0,0,0,1,0,10,Low Risk,2025-11
TXN0617,2025-01-23,CUST0378,AGT0127,Dodoma,Withdraw,"129,300 ","552,277 ",0 ,Feature Phone,17,0,0,0,12,1,120,High Risk,2025-01
TXN0618,2025-05-11,CUST0162,AGT0058,Mwanza,Withdraw,"233,566 ","616,480 ",0 ,Web,7,0,0,1,8,1,100,High Risk,2025-05
TXN0619,2025-05-09,CUST0462,AGT0024,Arusha,Send,"112,545 ","782,841 ",0 ,Feature Phone,19,0,0,0,9,1,90,High Risk,2025-05
TXN0620,2025-04-16,CUST0215,AGT0069,Dar,Send,"412,112 ","331,774 ",0 ,Smartphone,2,0,0,1,7,1,90,High Risk,2025-04
TXN0621,2025-04-10,CUST0246,AGT0036,Mwanza,PayBill,"220,354 ","926,605 ",0 ,Smartphone,2,0,0,1,15,1,170,High Risk,2025-04
TXN0622,2025-07-20,CUST0169,AGT0056,Mbeya,Withdraw,"245,103 ","961,783 ",0 ,Web,0,0,0,1,2,0,40,Medium Risk,2025-07
TXN0623,2025-10-14,CUST0375,AGT0157,Mbeya,Send,"149,781 ","544,136 ",0 ,Smartphone,0,0,0,0,3,1,30,Low Risk,2025-10
TXN0624,2025-11-09,CUST0404,AGT0042,Mwanza,Send,"457,217 ","809,048 ",0 ,Smartphone,13,0,0,1,1,0,30,Low Risk,2025-11
TXN0625,2025-01-04,CUST0068,AGT0069,Mbeya,Withdraw,"494,629 ","225,352 ",0 ,Smartphone,0,0,0,1,13,1,150,High Risk,2025-01
TXN0626,2025-07-14,CUST0139,AGT0051,Arusha,BuyAirtime,"382,503 ","565,782 ",0 ,USSD,8,0,0,1,5,1,70,High Risk,2025-07
TXN0627,2025-02-04,CUST0137,AGT0052,Arusha,Deposit,"46,016 ","385,739 ",0 ,Smartphone,22,0,0,0,12,1,120,High Risk,2025-02
TXN0628,2025-09-06,CUST0474,AGT0171,Arusha,Withdraw,"135,636 ","25,397 ",0 ,Smartphone,8,0,0,0,3,1,30,Low Risk,2025-09
TXN0629,2025-11-10,CUST0311,AGT0166,Dodoma,PayBill,"260,387 ","724,349 ",0 ,Web,23,0,0,1,1,0,30,Low Risk,2025-11
TXN0630,2025-05-09,CUST0176,AGT0125,Arusha,PayBill,"26,285 ","301,498 ",0 ,USSD,3,0,0,0,8,1,80,High Risk,2025-05
TXN0631,2025-07-22,CUST0323,AGT0180,Arusha,Withdraw,"83,574 ","710,345 ",0 ,Smartphone,5,0,0,0,12,1,120,High Risk,2025-07
TXN0632,2025-08-15,CUST0041,AGT0195,Dar,Deposit,"423,320 ","662,942 ",0 ,Feature Phone,0,0,0,1,6,1,80,High Risk,2025-08
TXN0633,2025-03-20,CUST0061,AGT0143,Dodoma,Deposit,"181,064 ","606,159 ",0 ,Feature Phone,19,0,0,0,10,1,100,High Risk,2025-03
TXN0634,2025-03-30,CUST0450,AGT0182,Mbeya,PayBill,"93,682 ","608,442 ",0 ,Smartphone,18,0,0,0,8,1,80,High Risk,2025-03
TXN0635,2025-09-04,CUST0395,AGT0191,Dar,Send,"492,436 ","418,299 ",0 ,Feature Phone,22,0,0,1,5,1,70,High Risk,2025-09
TXN0636,2025-11-21,CUST0231,AGT0118,Arusha,Deposit,"44,969 ","406,188 ",0 ,Feature Phone,18,0,0,0,2,0,20,Low Risk,2025-11
TXN0637,2025-04-20,CUST0130,AGT0080,Mwanza,PayBill,"438,788 ","176,465 ",0 ,USSD,10,0,0,1,7,1,90,High Risk,2025-04
TXN0638,2025-10-27,CUST0212,AGT0028,Dar,BuyAirtime,"10,744 ","496,031 ",0 ,Feature Phone,20,0,0,0,3,1,30,Low Risk,2025-10
TXN0639,2025-07-29,CUST0232,AGT0197,Dar,Withdraw,"180,917 ","211,948 ",0 ,Smartphone,14,0,0,0,3,1,30,Low Risk,2025-07
TXN0640,2025-09-21,CUST0067,AGT0007,Dar,BuyAirtime,"210,492 ","442,351 ",0 ,Smartphone,1,0,0,1,3,1,50,Medium Risk,2025-09
TXN0641,2025-05-08,CUST0357,AGT0178,Dodoma,Deposit,"101,022 ","177,717 ",0 ,Web,22,0,0,0,10,1,100,High Risk,2025-05
TXN0642,2025-08-09,CUST0349,AGT0081,Mbeya,PayBill,"467,881 ","838,875 ",0 ,Feature Phone,13,0,0,1,3,1,50,Medium Risk,2025-08
TXN0643,2025-11-06,CUST0473,AGT0159,Dar,Receive,"267,967 ","205,121 ","120,938 ",Smartphone,17,0,0,1,3,1,50,Medium Risk,2025-11
TXN0644,2025-04-20,CUST0116,AGT0089,Mbeya,BuyAirtime,"346,209 ","832,638 ",0 ,Feature Phone,17,0,0,1,7,1,90,High Risk,2025-04
TXN0645,2025-07-15,CUST0024,AGT0120,Dodoma,Receive,"15,820 ","109,493 ","100,929 ",USSD,6,0,0,0,8,1,80,High Risk,2025-07
TXN0646,2025-11-09,CUST0376,AGT0097,Mwanza,Receive,"80,880 ","155,027 ","329,205 ",Smartphone,10,0,0,0,1,0,10,Low Risk,2025-11
TXN0647,2025-04-14,CUST0256,AGT0175,Mbeya,BuyAirtime,"84,177 ","681,495 ",0 ,Feature Phone,2,0,0,0,9,1,90,High Risk,2025-04
TXN0648,2025-05-12,CUST0186,AGT0002,Mbeya,Withdraw,"31,136 ","773,231 ",0 ,Smartphone,3,0,0,0,1,0,10,Low Risk,2025-05
TXN0649,2025-11-23,CUST0419,AGT0011,Mbeya,Withdraw,"92,610 ","832,847 ",0 ,Smartphone,12,0,0,0,2,0,20,Low Risk,2025-11
TXN0650,2025-11-12,CUST0323,AGT0035,Dar,PayBill,"365,350 ","635,887 ",0 ,Smartphone,12,0,0,1,5,1,70,High Risk,2025-11
TXN0651,2025-05-02,CUST0223,AGT0049,Arusha,Send,"136,285 ","670,813 ",0 ,Smartphone,14,0,0,0,6,1,60,Medium Risk,2025-05
TXN0652,2025-02-22,CUST0423,AGT0028,Dar,Send,"11,597 ","548,021 ",0 ,Web,5,0,0,0,11,1,110,High Risk,2025-02
TXN0653,2025-10-17,CUST0232,AGT0053,Dodoma,Receive,"351,109 ","201,085 ","439,811 ",Feature Phone,12,0,0,1,2,0,40,Medium Risk,2025-10
TXN0654,2025-10-26,CUST0352,AGT0121,Arusha,PayBill,"91,516 ","748,312 ",0 ,USSD,11,0,0,0,4,1,40,Medium Risk,2025-10
TXN0655,2025-08-24,CUST0244,AGT0005,Mbeya,Send,"9,346 ","567,676 ",0 ,USSD,12,0,0,0,4,1,40,Medium Risk,2025-08
TXN0656,2025-03-05,CUST0136,AGT0076,Dar,Send,"208,502 ","341,710 ",0 ,Feature Phone,23,0,0,1,11,1,130,High Risk,2025-03
TXN0657,2025-04-14,CUST0087,AGT0143,Dar,Send,"23,631 ","720,698 ",0 ,Feature Phone,7,0,0,0,7,1,70,High Risk,2025-04
TXN0658,2025-05-28,CUST0361,AGT0176,Arusha,Receive,"180,333 ","924,294 ","439,893 ",USSD,2,0,0,0,4,1,40,Medium Risk,2025-05
TXN0659,2025-07-09,CUST0440,AGT0189,Dodoma,Receive,"281,432 ","752,278 ","86,541 ",Web,1,0,0,1,13,1,150,High Risk,2025-07
TXN0660,2025-02-12,CUST0242,AGT0044,Dodoma,Receive,"48,929 ","478,708 ","398,697 ",USSD,19,0,0,0,11,1,110,High Risk,2025-02
TXN0661,2025-06-14,CUST0087,AGT0119,Arusha,Send,"345,438 ","835,625 ",0 ,Feature Phone,14,0,0,1,5,1,70,High Risk,2025-06
TXN0662,2025-05-23,CUST0364,AGT0148,Dodoma,PayBill,"413,954 ","440,181 ",0 ,USSD,12,0,0,1,7,1,90,High Risk,2025-05
TXN0663,2025-02-07,CUST0012,AGT0076,Dar,Deposit,"279,393 ","741,597 ",0 ,Web,11,0,0,1,12,1,140,High Risk,2025-02
TXN0664,2025-04-12,CUST0419,AGT0013,Dodoma,BuyAirtime,"157,382 ","666,605 ",0 ,Smartphone,1,0,0,0,10,1,100,High Risk,2025-04
TXN0665,2025-09-12,CUST0113,AGT0124,Mwanza,Withdraw,"307,960 ","843,655 ",0 ,Smartphone,8,0,0,1,1,0,30,Low Risk,2025-09
TXN0666,2025-06-12,CUST0425,AGT0058,Mwanza,Receive,"40,663 ","944,400 ","308,622 ",USSD,12,0,0,0,7,1,70,High Risk,2025-06
TXN0667,2025-07-16,CUST0350,AGT0181,Dodoma,Withdraw,"420,691 ","40,339 ",0 ,Web,20,0,0,1,7,1,90,High Risk,2025-07
TXN0668,2025-03-31,CUST0428,AGT0040,Mwanza,Deposit,"236,560 ","230,323 ",0 ,Feature Phone,21,0,0,1,11,1,130,High Risk,2025-03
TXN0669,2025-04-28,CUST0211,AGT0004,Mwanza,Withdraw,"395,126 ","229,856 ",0 ,Web,13,0,0,1,8,1,100,High Risk,2025-04
TXN0670,2025-02-15,CUST0495,AGT0024,Mbeya,PayBill,"254,984 ","15,430 ",0 ,USSD,6,0,0,1,10,1,120,High Risk,2025-02
TXN0671,2025-02-26,CUST0294,AGT0102,Mwanza,Send,"10,994 ","256,129 ",0 ,Smartphone,17,0,0,0,8,1,80,High Risk,2025-02
TXN0672,2025-06-05,CUST0165,AGT0089,Mbeya,Withdraw,"449,663 ","713,869 ",0 ,Web,7,0,0,1,8,1,100,High Risk,2025-06
TXN0673,2025-11-15,CUST0086,AGT0007,Arusha,Deposit,"489,339 ","325,467 ",0 ,USSD,1,0,0,1,2,0,40,Medium Risk,2025-11
TXN0674,2025-06-07,CUST0195,AGT0045,Mbeya,Deposit,"264,207 ","317,647 ",0 ,USSD,6,0,0,1,9,1,110,High Risk,2025-06
TXN0675,2025-11-01,CUST0376,AGT0116,Dar,BuyAirtime,"268,791 ","7,741 ",0 ,USSD,16,0,0,1,2,0,40,Medium Risk,2025-11
TXN0676,2025-09-05,CUST0382,AGT0189,Dodoma,Send,"142,709 ","459,773 ",0 ,Feature Phone,18,0,0,0,5,1,50,Medium Risk,2025-09
TXN0677,2025-12-20,CUST0398,AGT0074,Mbeya,Withdraw,"243,761 ","616,416 ",0 ,USSD,11,1,0,1,1,0,80,High Risk,2025-12
TXN0678,2025-09-10,CUST0201,AGT0191,Dar,Send,"322,664 ","898,462 ",0 ,Feature Phone,22,0,0,1,4,1,60,Medium Risk,2025-09
TXN0679,2025-05-29,CUST0215,AGT0148,Dar,Withdraw,"290,556 ","311,283 ",0 ,Web,15,0,0,1,6,1,80,High Risk,2025-05
TXN0680,2025-05-31,CUST0167,AGT0055,Mwanza,Withdraw,"283,917 ","65,703 ",0 ,Smartphone,8,1,0,1,7,1,140,High Risk,2025-05
TXN0681,2025-07-11,CUST0108,AGT0157,Mwanza,PayBill,"113,491 ","312,523 ",0 ,Feature Phone,9,0,0,0,6,1,60,Medium Risk,2025-07
TXN0682,2025-08-22,CUST0392,AGT0158,Dodoma,Receive,"115,322 ","111,917 ","128,892 ",Feature Phone,16,0,0,0,4,1,40,Medium Risk,2025-08
TXN0683,2025-08-28,CUST0215,AGT0158,Arusha,BuyAirtime,"407,487 ","434,119 ",0 ,USSD,12,0,0,1,4,1,60,Medium Risk,2025-08
TXN0684,2025-01-15,CUST0023,AGT0082,Dodoma,BuyAirtime,"240,432 ","393,206 ",0 ,Web,0,0,0,1,10,1,120,High Risk,2025-01
TXN0685,2025-05-05,CUST0183,AGT0023,Mwanza,Deposit,"455,562 ","197,235 ",0 ,Web,2,0,0,1,4,1,60,Medium Risk,2025-05
TXN0686,2025-10-13,CUST0330,AGT0015,Dodoma,PayBill,"152,771 ","790,496 ",0 ,USSD,23,0,0,0,2,0,20,Low Risk,2025-10
TXN0687,2025-09-14,CUST0058,AGT0113,Mbeya,Withdraw,"437,192 ","332,524 ",0 ,Web,8,0,0,1,2,0,40,Medium Risk,2025-09
TXN0688,2025-12-24,CUST0418,AGT0079,Dodoma,Send,"256,854 ","328,791 ",0 ,Web,2,0,0,1,1,0,30,Low Risk,2025-12
TXN0689,2025-11-12,CUST0248,AGT0169,Arusha,Deposit,"279,982 ","108,023 ",0 ,Smartphone,4,0,0,1,1,0,30,Low Risk,2025-11
TXN0690,2025-02-09,CUST0012,AGT0034,Mwanza,Send,"150,105 ","906,342 ",0 ,Feature Phone,7,0,0,0,10,1,100,High Risk,2025-02
TXN0691,2025-09-21,CUST0481,AGT0007,Arusha,Withdraw,"76,213 ","685,372 ",0 ,Web,5,0,0,0,2,0,20,Low Risk,2025-09
TXN0692,2025-06-01,CUST0425,AGT0120,Arusha,Deposit,"216,733 ","948,791 ",0 ,Feature Phone,2,0,0,1,8,1,100,High Risk,2025-06
TXN0693,2025-05-16,CUST0154,AGT0114,Arusha,Deposit,"266,167 ","657,728 ",0 ,Feature Phone,7,0,0,1,3,1,50,Medium Risk,2025-05
TXN0694,2025-07-05,CUST0335,AGT0165,Dodoma,Receive,"36,024 ","124,303 ","323,793 ",Feature Phone,11,0,0,0,10,1,100,High Risk,2025-07
TXN0695,2025-07-11,CUST0447,AGT0106,Dodoma,Receive,"186,028 ","494,223 ","332,593 ",Web,2,0,0,0,4,1,40,Medium Risk,2025-07
TXN0696,2025-11-08,CUST0055,AGT0109,Dar,BuyAirtime,"430,978 ","509,364 ",0 ,Web,21,0,0,1,1,0,30,Low Risk,2025-11
TXN0697,2025-07-21,CUST0115,AGT0061,Arusha,BuyAirtime,"122,720 ","760,514 ",0 ,Smartphone,1,0,0,0,5,1,50,Medium Risk,2025-07
TXN0698,2025-02-10,CUST0022,AGT0041,Mbeya,Receive,"174,446 ","705,845 ","203,773 ",Smartphone,15,0,0,0,11,1,110,High Risk,2025-02
TXN0699,2025-07-19,CUST0226,AGT0193,Arusha,BuyAirtime,"426,539 ","501,476 ",0 ,Smartphone,13,0,0,1,8,1,100,High Risk,2025-07
TXN0700,2025-04-28,CUST0372,AGT0030,Arusha,Receive,"382,354 ","131,244 ","249,057 ",Smartphone,23,0,0,1,9,1,110,High Risk,2025-04
TXN0701,2025-04-25,CUST0323,AGT0098,Mbeya,Deposit,"50,046 ","330,868 ",0 ,USSD,6,1,0,0,14,1,190,High Risk,2025-04
TXN0702,2025-09-18,CUST0486,AGT0026,Arusha,BuyAirtime,"385,251 ","577,123 ",0 ,Smartphone,21,0,0,1,3,1,50,Medium Risk,2025-09
TXN0703,2025-11-30,CUST0088,AGT0046,Arusha,Deposit,"293,485 ","178,209 ",0 ,Smartphone,21,0,0,1,1,0,30,Low Risk,2025-11
TXN0704,2025-09-30,CUST0129,AGT0054,Mbeya,Deposit,"321,011 ","821,454 ",0 ,Web,4,0,0,1,3,1,50,Medium Risk,2025-09
TXN0705,2025-07-15,CUST0004,AGT0090,Mwanza,BuyAirtime,"380,023 ","625,491 ",0 ,Web,11,0,0,1,3,1,50,Medium Risk,2025-07
TXN0706,2025-01-02,CUST0388,AGT0023,Dodoma,Receive,"247,057 ","824,988 ","157,511 ",Web,8,0,0,1,12,1,140,High Risk,2025-01
TXN0707,2025-10-01,CUST0015,AGT0135,Arusha,Deposit,"179,726 ","593,090 ",0 ,Smartphone,1,0,0,0,4,1,40,Medium Risk,2025-10
TXN0708,2025-04-11,CUST0388,AGT0152,Mwanza,PayBill,"177,518 ","749,165 ",0 ,USSD,11,0,0,0,9,1,90,High Risk,2025-04
TXN0709,2025-10-17,CUST0095,AGT0037,Dodoma,PayBill,"231,203 ","230,732 ",0 ,Web,9,0,0,1,3,1,50,Medium Risk,2025-10
TXN0710,2025-08-16,CUST0488,AGT0143,Mwanza,Deposit,"34,019 ","553,848 ",0 ,Smartphone,22,0,0,0,10,1,100,High Risk,2025-08
TXN0711,2025-07-02,CUST0025,AGT0052,Mbeya,Withdraw,"252,407 ","436,195 ",0 ,USSD,3,0,0,1,1,0,30,Low Risk,2025-07
TXN0712,2025-03-11,CUST0085,AGT0030,Arusha,Send,"200,666 ","64,301 ",0 ,Smartphone,23,0,0,1,9,1,110,High Risk,2025-03
TXN0713,2025-11-21,CUST0232,AGT0179,Dodoma,PayBill,"105,652 ","336,855 ",0 ,USSD,12,0,0,0,1,0,10,Low Risk,2025-11
TXN0714,2025-07-05,CUST0295,AGT0193,Mbeya,Receive,"251,126 ","830,271 ","143,469 ",Web,23,0,0,1,7,1,90,High Risk,2025-07
TXN0715,2025-10-13,CUST0440,AGT0123,Dodoma,Withdraw,"399,665 ","783,395 ",0 ,USSD,1,0,0,1,4,1,60,Medium Risk,2025-10
TXN0716,2025-07-09,CUST0234,AGT0175,Dar,Deposit,"5,091 ","152,705 ",0 ,Web,12,0,0,0,2,0,20,Low Risk,2025-07
